url,Reference,A,B
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,170.png,26.png,163.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,164.png,87.png,141.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,208.png,154.png,195.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,204.png,78.png,139.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,160.png,148.png,159.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,226.png,43.png,146.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,72.png,18.png,155.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,47.png,41.png,142.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,223.png,142.png,222.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,72.png,6.png,74.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,43.png,75.png,103.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,134.png,29.png,75.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,135.png,52.png,221.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,91.png,141.png,199.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,48.png,89.png,211.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,75.png,116.png,240.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,89.png,125.png,251.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,180.png,84.png,155.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,1.png,158.png,215.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,128.png,74.png,259.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,123.png,101.png,127.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,56.png,163.png,262.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,66.png,172.png,264.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,29.png,127.png,233.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,41.png,142.png,197.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,174.png,73.png,110.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,9.png,24.png,133.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,24.png,143.png,216.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,56.png,115.png,206.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,266.png,8.png,135.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,130.png,82.png,208.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,255.png,96.png,143.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,144.png,12.png,176.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,10.png,184.png,216.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,211.png,9.png,80.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,131.png,6.png,125.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,150.png,34.png,97.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,202.png,52.png,173.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,50.png,76.png,160.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,64.png,46.png,204.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,197.png,19.png,32.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,58.png,27.png,202.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,171.png,152.png,216.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,46.png,67.png,244.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,266.png,130.png,226.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,182.png,150.png,264.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,137.png,125.png,207.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,156.png,38.png,96.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,151.png,8.png,103.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,115.png,16.png,230.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,50.png,118.png,257.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,169.png,66.png,174.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,168.png,120.png,137.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,158.png,84.png,160.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,52.png,98.png,142.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,66.png,178.png,225.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,120.png,143.png,192.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,202.png,46.png,136.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,177.png,10.png,140.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,65.png,246.png,251.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,108.png,111.png,199.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,55.png,146.png,186.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,153.png,123.png,175.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,252.png,89.png,187.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,191.png,45.png,114.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,1.png,40.png,42.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,219.png,80.png,120.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,29.png,75.png,144.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,22.png,71.png,214.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,102.png,188.png,261.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,74.png,242.png,248.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,166.png,36.png,160.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,174.png,108.png,136.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,160.png,40.png,51.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,56.png,78.png,189.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,67.png,105.png,226.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,246.png,39.png,54.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,69.png,53.png,194.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,53.png,126.png,181.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,53.png,16.png,220.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,98.png,60.png,86.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,155.png,63.png,222.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,128.png,21.png,90.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,47.png,25.png,113.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,266.png,57.png,234.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,106.png,236.png,240.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,150.png,14.png,122.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,129.png,74.png,260.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,135.png,208.png,212.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,40.png,6.png,28.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,231.png,79.png,169.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,140.png,175.png,230.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,136.png,110.png,163.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,212.png,8.png,53.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,217.png,52.png,199.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,169.png,30.png,156.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,239.png,9.png,183.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,35.png,147.png,265.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,220.png,86.png,218.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,179.png,128.png,135.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,125.png,208.png,258.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,154.png,54.png,78.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,112.png,96.png,177.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,32.png,122.png,180.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,98.png,37.png,135.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,261.png,228.png,244.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,9.png,21.png,262.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,184.png,18.png,223.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,41.png,168.png,192.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,107.png,61.png,131.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,109.png,57.png,262.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,257.png,11.png,90.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,185.png,22.png,156.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,226.png,1.png,30.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,26.png,16.png,29.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,206.png,135.png,207.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,14.png,155.png,194.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,223.png,186.png,263.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,176.png,188.png,204.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,256.png,68.png,77.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,108.png,36.png,50.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,169.png,35.png,254.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,222.png,87.png,95.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,101.png,11.png,48.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,47.png,71.png,174.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,159.png,46.png,116.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,23.png,9.png,129.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,252.png,24.png,160.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,46.png,41.png,53.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,32.png,185.png,214.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,160.png,93.png,107.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,236.png,11.png,104.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,251.png,101.png,140.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,3.png,21.png,226.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,81.png,87.png,100.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,256.png,89.png,167.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,162.png,186.png,189.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,68.png,71.png,149.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,114.png,88.png,156.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,124.png,144.png,183.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,241.png,154.png,193.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,228.png,49.png,70.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,163.png,68.png,134.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,192.png,47.png,195.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,222.png,211.png,230.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,117.png,19.png,130.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,176.png,211.png,264.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,149.png,25.png,102.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,37.png,38.png,160.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,58.png,84.png,125.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,53.png,125.png,155.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,43.png,63.png,74.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,144.png,48.png,128.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,30.png,76.png,216.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,77.png,160.png,170.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,140.png,75.png,132.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,7.png,29.png,101.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,4.png,136.png,166.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,259.png,155.png,266.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,266.png,73.png,120.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,93.png,14.png,190.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,88.png,50.png,187.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,132.png,86.png,155.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,125.png,59.png,153.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,29.png,163.png,242.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,224.png,45.png,210.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,220.png,140.png,233.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,255.png,67.png,168.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,20.png,7.png,123.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,119.png,53.png,86.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,209.png,2.png,23.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,20.png,163.png,248.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,75.png,1.png,208.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,247.png,13.png,207.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,177.png,3.png,92.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,222.png,19.png,142.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,240.png,62.png,256.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,4.png,34.png,237.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,178.png,59.png,237.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,256.png,99.png,109.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,168.png,38.png,104.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,35.png,106.png,227.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,246.png,122.png,140.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,95.png,51.png,128.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,165.png,178.png,254.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,51.png,12.png,202.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,133.png,66.png,134.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,148.png,28.png,81.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,2.png,136.png,158.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,96.png,11.png,160.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,218.png,95.png,199.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,237.png,73.png,90.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,51.png,91.png,170.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,265.png,140.png,185.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,149.png,88.png,125.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,33.png,171.png,179.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,27.png,49.png,253.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,206.png,241.png,266.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,123.png,73.png,187.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,36.png,174.png,195.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,156.png,56.png,61.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,257.png,83.png,176.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,174.png,4.png,179.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,97.png,231.png,240.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,148.png,99.png,131.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,76.png,72.png,265.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,10.png,98.png,237.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,166.png,28.png,110.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,10.png,51.png,205.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,145.png,82.png,218.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,20.png,120.png,238.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,138.png,147.png,203.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,62.png,156.png,177.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,78.png,89.png,124.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,221.png,230.png,253.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,3.png,57.png,163.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,163.png,38.png,119.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,123.png,67.png,244.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,99.png,66.png,119.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,186.png,246.png,257.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,6.png,152.png,250.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,192.png,58.png,62.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,228.png,81.png,109.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,212.png,138.png,145.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,77.png,85.png,86.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,252.png,110.png,214.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,92.png,38.png,214.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,140.png,148.png,162.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,15.png,158.png,185.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,126.png,119.png,228.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,267.png,249.png,254.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,14.png,53.png,87.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,93.png,164.png,177.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,167.png,96.png,219.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,245.png,211.png,256.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,154.png,56.png,177.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,162.png,22.png,72.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,109.png,14.png,19.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,141.png,214.png,228.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,22.png,11.png,163.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,179.png,119.png,252.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,25.png,54.png,225.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,128.png,141.png,208.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,42.png,224.png,260.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,13.png,43.png,155.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,188.png,41.png,117.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,35.png,44.png,144.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,245.png,94.png,263.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,42.png,59.png,196.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,8.png,31.png,153.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,236.png,210.png,240.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,174.png,16.png,197.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,238.png,1.png,83.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/TaskA/,259.png,34.png,228.png
