"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.ref_video_url","Input.a_video_url","Input.b_video_url","Input.ref_start","Input.ref_end","Input.a_start","Input.a_end","Input.b_start","Input.b_end","Answer.choice","Approve","Reject"
"3S8APUMBJWIAE3BHQ2UR4RPIJ25BFD","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:33 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:33 PDT 2018","","","3G2UL9A02DDTFID92VK9U3LPGRJ67T","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:53:52 PDT 2018","Fri Jul 27 15:53:55 PDT 2018","Mon Jul 30 15:53:55 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","31","31.0001","6","6.0001","165","165.0001","optionA"
"37PGLWGSJS5VHXH1XND56RL0MO6IKV","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:33 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:33 PDT 2018","","","3NPFYT4IZC3PRQ86WLXT0TB2CY1GX0","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:17:02 PDT 2018","Fri Jul 27 16:17:04 PDT 2018","Mon Jul 30 16:17:04 PDT 2018","","","","2","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","167","167.0001","134","134.0001","249","249.0001","optionA"
"3OREP8RUT1AGS37C1M09MCPUKH5BGC","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:33 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:33 PDT 2018","","","3OVHNO1VE60BK1YUVDK6RTOG76JDZK","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:05:19 PDT 2018","Fri Jul 27 16:05:22 PDT 2018","Mon Jul 30 16:05:22 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","94","94.0001","89","89.0001","141","141.0001","optionB"
"3BVS8WK9QZUUOUD7RA0C7O2AZUXBI4","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:36 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:36 PDT 2018","","","3GU1KF0O4I0OR0Y4U8VY55Y2UM0BPQ","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:03:52 PDT 2018","Fri Jul 27 16:03:55 PDT 2018","Mon Jul 30 16:03:55 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","20","20.0001","1","1.0001","98","98.0001","optionB"
"3PN6H8C9R3P8X9STTIZ5LG2RP74DA9","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:36 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:36 PDT 2018","","","3LEP4MGT3GZF23VEPZ435BHDG3XBDC","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:56:45 PDT 2018","Fri Jul 27 15:56:49 PDT 2018","Mon Jul 30 15:56:49 PDT 2018","","","","4","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","259","259.0001","40","40.0001","140","140.0001","optionA"
"38VTL6WC49CEPEB3UIV2QQW6FH95Y3","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:37 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:37 PDT 2018","","","3SBEHTYCWN2SNM4BR5JY4JVRTHNIY0","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:56:37 PDT 2018","Fri Jul 27 15:56:42 PDT 2018","Mon Jul 30 15:56:42 PDT 2018","","","","5","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","166","166.0001","49","49.0001","94","94.0001","optionC"
"3C8QQOM6JO0613ZJINP6LRYFBOBILY","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:39 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:39 PDT 2018","","","37M28K1J0QCNMFQETHQIDYSK359JA3","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:07:49 PDT 2018","Fri Jul 27 16:07:55 PDT 2018","Mon Jul 30 16:07:55 PDT 2018","","","","6","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","133","133.0001","157","157.0001","220","220.0001","optionC"
"3VDVA3ILICEFF5PKZP7KG0CLY5EG1Y","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:55 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:55 PDT 2018","","","3LRLIPTPEQ8IXZWWB2QUEDSXIU9KA3","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:00:19 PDT 2018","Fri Jul 27 16:00:23 PDT 2018","Mon Jul 30 16:00:23 PDT 2018","","","","4","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","118","118.0001","23","23.0001","73","73.0001","optionB"
"3M4KL7H8KUMDIC0ENCYY49ZW4RB61M","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:48 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:48 PDT 2018","","","3G5W44VEU7HJ7Q9ZX2I4AZ30GPMKGF","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:04:04 PDT 2018","Fri Jul 27 16:04:07 PDT 2018","Mon Jul 30 16:04:07 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","178","178.0001","21","21.0001","61","61.0001","optionA"
"3PEG1BH7ADQLUP3VRDLOK4HNRYMBKF","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:48 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:48 PDT 2018","","","3K5TEWLKGVABJS96MUWEXKRXB0LIVR","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:55:27 PDT 2018","Fri Jul 27 15:55:30 PDT 2018","Mon Jul 30 15:55:30 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","265","265.0001","37","37.0001","264","264.0001","optionB"
"3UXQ63NLA9LWEVLDCDXPZ4U2GYRBLI","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:48 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:48 PDT 2018","","","3IJXV6UZ1XIJQLSPDAR4WN2UQU8IRY","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:54:50 PDT 2018","Fri Jul 27 15:54:53 PDT 2018","Mon Jul 30 15:54:53 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","135","135.0001","48","48.0001","164","164.0001","optionA"
"35NNO802AUVWP324U05LYJ24GJBIN0","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:50 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:50 PDT 2018","","","3VE8AYVF8MWTYPB3DTFJ29UXKAS8FL","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:56:30 PDT 2018","Fri Jul 27 15:56:36 PDT 2018","Mon Jul 30 15:56:36 PDT 2018","","","","6","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","127","127.0001","108","108.0001","229","229.0001","optionC"
"3WJGKMRWVH8WQOPRDWVWRBSFPAPDCB","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:52 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:52 PDT 2018","","","3137ONMDKG4GLQHP1G71C4QVWSQGER","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:56:53 PDT 2018","Fri Jul 27 15:56:56 PDT 2018","Mon Jul 30 15:56:56 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","95","95.0001","217","217.0001","237","237.0001","optionB"
"3S4TINXCCZM4KGOAP5DHRLYWB3WBOZ","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:58 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:58 PDT 2018","","","3IUZPWIU1O6F4CZZC7MMW2POADCKWE","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:17:49 PDT 2018","Fri Jul 27 16:17:54 PDT 2018","Mon Jul 30 16:17:54 PDT 2018","","","","5","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","208","208.0001","31","31.0001","226","226.0001","optionB"
"3HXK2V1N4JEM4Q7GIT7YLJMQQBSG2F","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:58 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:58 PDT 2018","","","3DIP6YHAPCR1SBB7IIVDKR9X89D8E3","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:56:06 PDT 2018","Fri Jul 27 15:56:13 PDT 2018","Mon Jul 30 15:56:13 PDT 2018","","","","7","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","232","232.0001","93","93.0001","105","105.0001","optionC"
"3WRBLBQ2GQ7F8G42363K2VTBTD8G0V","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:55 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:55 PDT 2018","","","3QHK8ZVMIMHY0FJ62G2ROOPIPCZBLS","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:00:13 PDT 2018","Fri Jul 27 16:00:15 PDT 2018","Mon Jul 30 16:00:15 PDT 2018","","","","2","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","163","163.0001","34","34.0001","158","158.0001","optionB"
"38Z7YZ2SB21HS0FWASX22DX9LUYIQN","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:58 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:58 PDT 2018","","","3A1PQ49WVHGV1LIO9YU4QKJ2MJZH18","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:20:54 PDT 2018","Fri Jul 27 16:20:57 PDT 2018","Mon Jul 30 16:20:57 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","249","249.0001","53","53.0001","98","98.0001","optionA"
"3L4YG5VW9MR6VGV5DSQ7BHAXAA1DDB","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:58 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:58 PDT 2018","","","3R2PKQ87NW7ST5FX82VNAO8KK79IMA","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:53:39 PDT 2018","Fri Jul 27 15:53:42 PDT 2018","Mon Jul 30 15:53:42 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","197","197.0001","175","175.0001","198","198.0001","optionB"
"34XASH8KLPLIO748VUG5U1EGX7WPMJ","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:04 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:04 PDT 2018","","","339ANSOTR51X3HFUNQI7VBGGV2EIK5","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:53:16 PDT 2018","Fri Jul 27 15:53:21 PDT 2018","Mon Jul 30 15:53:21 PDT 2018","","","","5","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","154","154.0001","54","54.0001","82","82.0001","optionB"
"3MZ3TAMYTKMH41UWN7M2737EHG0IRO","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:37:58 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:37:58 PDT 2018","","","3WEV0KO0OMREJPCG0LQYV0RDKRJDSF","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:00:02 PDT 2018","Fri Jul 27 16:00:05 PDT 2018","Mon Jul 30 16:00:05 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","247","247.0001","113","113.0001","218","218.0001","optionA"
"3I6NF2WGIFVE3NQ30C9WJQP2ALJG5G","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:02 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:02 PDT 2018","","","3VSOLARPKB8YWIEKYQKV1W0B1Q5932","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:16:12 PDT 2018","Fri Jul 27 16:16:14 PDT 2018","Mon Jul 30 16:16:14 PDT 2018","","","","2","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","199","199.0001","174","174.0001","253","253.0001","optionA"
"3APP19WN70DAMRQH5VJ1BW326GUG6W","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:04 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:04 PDT 2018","","","3HFNH7HEMHD5IT7UA7216LF9FVEGQ3","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:07:11 PDT 2018","Fri Jul 27 16:07:14 PDT 2018","Mon Jul 30 16:07:14 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","212","212.0001","244","244.0001","265","265.0001","optionA"
"3QREJ3J432WX7YP7IQAIY7DS3S0KLB","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:04 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:04 PDT 2018","","","3DBQWDE4Y6XMZZ5IDJRTYUTFKBDN55","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:17:13 PDT 2018","Fri Jul 27 16:17:16 PDT 2018","Mon Jul 30 16:17:16 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","224","224.0001","18","18.0001","49","49.0001","optionB"
"3IQ9O0AYW5YUKG7ORWRX7I8W51XIT1","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:07 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:07 PDT 2018","","","39GHHAVOMFQ8KQAXKGGR0V6KBVDJ4S","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:02:07 PDT 2018","Fri Jul 27 16:02:14 PDT 2018","Mon Jul 30 16:02:14 PDT 2018","","","","7","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","122","122.0001","22","22.0001","256","256.0001","optionC"
"3JU8CV4BRKB6OAPK8AVIM53LS7BPOY","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:11 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:11 PDT 2018","","","3GLB5JMZFXUBTK3P5LWH6M8AWGPGDY","A1MKBZU9FK36B","Submitted","Fri Jul 27 15:56:42 PDT 2018","Fri Jul 27 15:56:45 PDT 2018","Mon Jul 30 15:56:45 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","68","68.0001","12","12.0001","63","63.0001","optionA"
"3OLZC0DJ8IE9X8BDWRRC80WH2MDIVH","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:11 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:11 PDT 2018","","","320DUZ38G7LOW63HFHIS9K3N10MJGF","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:15:50 PDT 2018","Fri Jul 27 16:15:52 PDT 2018","Mon Jul 30 16:15:52 PDT 2018","","","","2","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","70","70.0001","72","72.0001","171","171.0001","optionA"
"38RHULDV9XEMCXBIM1W8U2FV9VFIWR","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:14 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:14 PDT 2018","","","39RP059MEHSI6X1R2S36O147PHPBMU","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:01:44 PDT 2018","Fri Jul 27 16:02:03 PDT 2018","Mon Jul 30 16:02:03 PDT 2018","","","","19","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","63","63.0001","95","95.0001","109","109.0001","optionA"
"3OYHVNTV5SX5DJS4VIQAQOHMYX5KOS","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:14 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:14 PDT 2018","","","36DSNE9QZ5XCOJKF30V0ETCPSMDJO2","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:19:31 PDT 2018","Fri Jul 27 16:19:40 PDT 2018","Mon Jul 30 16:19:40 PDT 2018","","","","9","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","124","124.0001","179","179.0001","203","203.0001","optionA"
"3K1H3NEY7KY9705WFIRFH2DUN2HDGL","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:14 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:14 PDT 2018","","","3KMS4QQVK2PDTQD4MICMSE3OFAMKFG","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:03:58 PDT 2018","Fri Jul 27 16:04:04 PDT 2018","Mon Jul 30 16:04:04 PDT 2018","","","","6","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","14","14.0001","40","40.0001","197","197.0001","optionA"
"3G4VVJO6PYFNYJ45AI3PFOMC821KP9","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:17 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:17 PDT 2018","","","3OLQQLKKNSOQCS7Q9MS49HIBOK7JEY","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:09:51 PDT 2018","Fri Jul 27 16:12:15 PDT 2018","Mon Jul 30 16:12:15 PDT 2018","","","","144","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","163","163.0001","79","79.0001","180","180.0001","optionA"
"3E9ZFLPWOXR11XG8W6SUWLT2IXLIXK","36NY760EF6AYOI4600Z6OYSCAIPB36","Choose the image most similar in color intensity to the reference image","Choose the image most similar in color intensity to the reference image","color, comparison, triplet","$0.01","Fri Jul 27 15:38:17 PDT 2018","1","BatchId:201861;OriginalHitTemplateId:920937242;","300","259200","Fri Aug 03 15:38:17 PDT 2018","","","3LO69W1SU3CURWRHI2U5PZGF5PRGLE","A1MKBZU9FK36B","Submitted","Fri Jul 27 16:05:15 PDT 2018","Fri Jul 27 16:05:18 PDT 2018","Mon Jul 30 16:05:18 PDT 2018","","","","3","100% (426/426)","0% (0/0)","0% (0/0)","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","http://bacchus.usc.edu:3749/TaskA.mp4","135","135.0001","44","44.0001","261","261.0001","optionA"
