url,Reference,A,B
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,263.png,64.png,247.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,102.png,2.png,158.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,127.png,190.png,202.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,82.png,55.png,219.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,4.png,8.png,225.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,77.png,81.png,201.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,262.png,124.png,182.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,79.png,1.png,146.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,111.png,8.png,136.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,244.png,26.png,255.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,258.png,180.png,255.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,219.png,81.png,115.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,57.png,112.png,189.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,59.png,1.png,55.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,30.png,120.png,247.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,247.png,178.png,234.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,148.png,137.png,162.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,227.png,11.png,40.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,125.png,49.png,128.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,139.png,32.png,131.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,196.png,121.png,186.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,265.png,60.png,159.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,178.png,208.png,217.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,254.png,69.png,181.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,208.png,75.png,80.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,27.png,80.png,221.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,256.png,30.png,266.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,83.png,68.png,101.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,211.png,64.png,131.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,5.png,66.png,200.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,173.png,78.png,206.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,40.png,146.png,188.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,150.png,21.png,61.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,7.png,26.png,36.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,89.png,220.png,224.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,74.png,151.png,212.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,264.png,126.png,232.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,132.png,153.png,191.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,59.png,77.png,223.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,122.png,144.png,250.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,146.png,98.png,192.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,247.png,67.png,113.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,185.png,30.png,77.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,165.png,56.png,152.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,115.png,117.png,153.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,58.png,133.png,223.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,11.png,101.png,187.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,58.png,62.png,115.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,71.png,64.png,132.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,113.png,62.png,87.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,25.png,224.png,259.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,107.png,207.png,242.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,150.png,163.png,238.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,149.png,49.png,113.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,114.png,45.png,177.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,202.png,22.png,267.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,37.png,114.png,185.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,175.png,179.png,190.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,222.png,2.png,164.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,173.png,242.png,258.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,170.png,163.png,199.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,261.png,100.png,152.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,61.png,20.png,77.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,16.png,26.png,164.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,56.png,50.png,142.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,29.png,35.png,195.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,193.png,91.png,151.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,112.png,143.png,194.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,145.png,33.png,159.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,120.png,8.png,193.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,112.png,114.png,261.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,216.png,132.png,207.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,77.png,61.png,119.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,153.png,100.png,237.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,172.png,80.png,219.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,43.png,152.png,253.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,175.png,150.png,218.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,39.png,68.png,210.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,176.png,43.png,182.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,87.png,50.png,263.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,215.png,96.png,174.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,258.png,158.png,204.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,197.png,27.png,236.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,169.png,174.png,207.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,1.png,50.png,127.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,185.png,62.png,232.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,212.png,40.png,81.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,215.png,41.png,193.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,82.png,16.png,99.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,179.png,29.png,49.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,87.png,177.png,183.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,192.png,34.png,151.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,7.png,146.png,177.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,179.png,48.png,255.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,4.png,70.png,237.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,210.png,211.png,255.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,118.png,98.png,179.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,6.png,73.png,232.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,174.png,65.png,198.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,223.png,213.png,248.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,33.png,108.png,140.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,230.png,24.png,62.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,168.png,106.png,205.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,107.png,27.png,239.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,90.png,28.png,161.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,232.png,74.png,111.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,60.png,117.png,212.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,24.png,205.png,231.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,152.png,34.png,222.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,135.png,61.png,132.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,103.png,9.png,50.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,9.png,196.png,206.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,59.png,208.png,256.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,178.png,196.png,201.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,220.png,117.png,248.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,234.png,49.png,143.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,117.png,97.png,174.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,211.png,201.png,210.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,196.png,22.png,69.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,218.png,74.png,146.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,102.png,7.png,54.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,22.png,42.png,161.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,59.png,26.png,201.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,117.png,61.png,211.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,170.png,15.png,125.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,139.png,206.png,241.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,232.png,7.png,113.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,134.png,156.png,172.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,263.png,13.png,15.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,56.png,92.png,262.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,136.png,80.png,92.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,26.png,112.png,124.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,209.png,7.png,79.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,37.png,193.png,244.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,163.png,139.png,189.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,132.png,13.png,223.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,41.png,85.png,89.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,105.png,30.png,108.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,52.png,72.png,136.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,42.png,157.png,163.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,62.png,33.png,162.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,53.png,179.png,186.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,259.png,3.png,265.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,143.png,128.png,239.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,219.png,39.png,69.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,20.png,35.png,115.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,212.png,46.png,69.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,263.png,102.png,178.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,243.png,161.png,227.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,140.png,185.png,266.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,219.png,196.png,248.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,49.png,182.png,195.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,39.png,25.png,230.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,59.png,155.png,213.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,41.png,98.png,186.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,242.png,72.png,256.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,92.png,173.png,265.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,160.png,95.png,113.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,78.png,21.png,55.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,156.png,133.png,139.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,142.png,219.png,246.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,108.png,38.png,263.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,217.png,124.png,128.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,236.png,188.png,265.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,12.png,6.png,46.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,103.png,15.png,260.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,179.png,48.png,267.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,178.png,125.png,219.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,6.png,101.png,103.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,187.png,73.png,261.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,112.png,55.png,104.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,13.png,78.png,143.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,239.png,86.png,184.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,10.png,96.png,187.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,22.png,50.png,206.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,79.png,16.png,25.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,229.png,10.png,202.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,56.png,114.png,144.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,101.png,77.png,84.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,133.png,122.png,202.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,7.png,49.png,126.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,45.png,34.png,189.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,53.png,15.png,261.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,232.png,45.png,69.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,129.png,48.png,72.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,150.png,36.png,116.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,24.png,30.png,168.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,176.png,46.png,198.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,34.png,33.png,181.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,5.png,245.png,261.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,99.png,172.png,188.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,263.png,132.png,255.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,213.png,184.png,195.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,53.png,2.png,206.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,264.png,152.png,163.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,177.png,158.png,260.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,214.png,112.png,193.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,58.png,123.png,194.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,181.png,59.png,67.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,75.png,157.png,263.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,233.png,60.png,71.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,29.png,30.png,156.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,165.png,53.png,134.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,76.png,178.png,222.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,253.png,28.png,156.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,21.png,237.png,248.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,205.png,40.png,146.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,179.png,131.png,249.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,44.png,18.png,179.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,206.png,40.png,115.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,16.png,46.png,110.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,45.png,132.png,258.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,159.png,86.png,227.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,127.png,72.png,249.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,36.png,214.png,248.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,258.png,115.png,220.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,68.png,148.png,262.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,178.png,146.png,213.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,220.png,27.png,127.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,216.png,104.png,180.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,174.png,32.png,163.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,62.png,229.png,249.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,200.png,233.png,250.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,68.png,67.png,255.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,224.png,16.png,49.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,131.png,6.png,33.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,34.png,3.png,61.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,207.png,49.png,181.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,88.png,46.png,207.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,2.png,91.png,129.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,197.png,6.png,58.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,12.png,86.png,112.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,253.png,80.png,261.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,120.png,80.png,237.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,202.png,5.png,168.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,138.png,15.png,199.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,189.png,15.png,69.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,94.png,41.png,255.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,32.png,52.png,144.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,208.png,170.png,253.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,237.png,10.png,119.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,26.png,171.png,195.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,78.png,58.png,110.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,223.png,17.png,206.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,65.png,83.png,242.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,85.png,25.png,75.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,72.png,31.png,50.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,92.png,10.png,70.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,191.png,221.png,259.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,58.png,60.png,186.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,55.png,69.png,202.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,28.png,51.png,162.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,236.png,56.png,214.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,92.png,13.png,27.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,77.png,41.png,47.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,123.png,78.png,194.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,113.png,5.png,80.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,171.png,161.png,243.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,2.png,44.png,85.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,21.png,157.png,247.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,89.png,151.png,232.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,66.png,56.png,98.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,23.png,103.png,213.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,211.png,79.png,172.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,263.png,183.png,207.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,157.png,49.png,108.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,50.png,79.png,104.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,48.png,95.png,152.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,90.png,95.png,109.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,146.png,193.png,200.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,215.png,32.png,212.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,240.png,36.png,105.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,62.png,65.png,115.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,95.png,12.png,159.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,118.png,25.png,129.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,196.png,131.png,256.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,217.png,6.png,82.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,206.png,158.png,251.png
https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskA_frames/,238.png,35.png,186.png
