"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.url","Input.Reference","Input.A","Input.B","Answer.choice","Approve","Reject"
"3YGYP13641NSX4UM176D1Q3ABAMNRV","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:32 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:32 PDT 2018","","","3KMS4QQVK34X8S2431J5GT489KFFKQ","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:43:27 PDT 2018","Mon Jul 30 17:44:41 PDT 2018","Fri Aug 03 17:44:41 PDT 2018","","","","74","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","158.png","76.png","143.png","optionA",,
"338GLSUI43PSARHII8N5JVZXVLISFG","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:14 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:14 PDT 2018","","","32EYX73OY1N8EECPOAN135RPEZORUU","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:47:33 PDT 2018","Mon Jul 30 17:48:21 PDT 2018","Fri Aug 03 17:48:21 PDT 2018","","","","48","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","177.png","41.png","56.png","optionA",,
"3DQYSJDTYLP80U3LH79M0LVPYZ5XEB","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:10 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:10 PDT 2018","","","3EF8EXOTT29B7T2EEH48QC01TLWJ1U","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:41:26 PDT 2018","Mon Jul 30 17:42:36 PDT 2018","Fri Aug 03 17:42:36 PDT 2018","","","","70","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","88.png","90.png","127.png","optionA",,
"3IYI9285WSES8CEI4COQJON72PEJCH","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:44 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:44 PDT 2018","","","34PGFRQONPP48UIHB5TTJ2QVPY6WJ7","A177EXELDLWTWV","Submitted","Mon Jul 30 18:00:21 PDT 2018","Mon Jul 30 18:00:25 PDT 2018","Fri Aug 03 18:00:25 PDT 2018","","","","4","100% (123/123)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","76.png","11.png","127.png","optionB",,
"3ULIZ0H1VAJ0EAPZZDVC1ILBGRS15N","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:29 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:29 PDT 2018","","","3GNA64GUZFIRHY7AAUQTQ3P4JWUQ5B","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 18:02:39 PDT 2018","Mon Jul 30 18:04:06 PDT 2018","Fri Aug 03 18:04:06 PDT 2018","","","","87","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","138.png","11.png","109.png","optionB",,
"3OCZWXS7ZOLD4HT3SNDVLXUPEXXL5D","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:32 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:32 PDT 2018","","","3NVC2EB65RDXCLBSNLJUOSUM49JY3V","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:51:06 PDT 2018","Mon Jul 30 17:51:47 PDT 2018","Fri Aug 03 17:51:47 PDT 2018","","","","41","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","131.png","44.png","64.png","optionB",,
"3XU9MCX6VOQW8I5TFO8T920C0FV2RJ","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:14 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:14 PDT 2018","","","39LNWE0K4VAVLF96YNTSPDQYR34UIS","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:33:21 PDT 2018","Mon Jul 30 17:35:00 PDT 2018","Fri Aug 03 17:35:00 PDT 2018","","","","99","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","68.png","44.png","93.png","optionB",,
"36QZ6V1589RHT9E8DXI45V0058XUSH","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:10 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:10 PDT 2018","","","3QY7M81QH80KTZNYLILTS1RRBWX7KF","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:51:39 PDT 2018","Mon Jul 30 17:52:41 PDT 2018","Fri Aug 03 17:52:41 PDT 2018","","","","62","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","3.png","27.png","137.png","optionB",,
"3GV1I4SEO939NLTHX6N0D38PAS8L6T","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:32 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:32 PDT 2018","","","31IBVUNM9TDBO3WG25XCI2FPPILVFR","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:35:45 PDT 2018","Mon Jul 30 17:37:44 PDT 2018","Fri Aug 03 17:37:44 PDT 2018","","","","119","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","65.png","35.png","166.png","optionB",,
"3M4KL7H8KV1WXEPD4W5HTOZBCM3163","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:29 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:29 PDT 2018","","","37UEWGM5HUMS5HLRMMDHS3MS32Q1R4","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:43:30 PDT 2018","Mon Jul 30 17:44:48 PDT 2018","Fri Aug 03 17:44:48 PDT 2018","","","","78","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","134.png","74.png","172.png","optionA",,
"3NKW03WTLMLI8XO0GT80SJ6W80OQWO","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:44 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:44 PDT 2018","","","3DYGAII7PMMVA8PTU9Z7O9ULAWUQPW","A2OZ5SOGNN9QOA","Submitted","Mon Jul 30 17:54:14 PDT 2018","Mon Jul 30 17:54:26 PDT 2018","Fri Aug 03 17:54:26 PDT 2018","","","","12","100% (10/10)","100% (10/10)","100% (10/10)","http://catamaran2.usc.edu:9999/TaskB/","157.png","144.png","162.png","optionB",,
"30EV7DWJTV9TNK0GGLCQ7BALJ7C6Y6","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:14 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:14 PDT 2018","","","3CTOC39K384PIFHG3XLHRMREW7X7JG","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:51:24 PDT 2018","Mon Jul 30 17:52:33 PDT 2018","Fri Aug 03 17:52:33 PDT 2018","","","","69","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","129.png","71.png","117.png","optionB",,
"38EHZ67RIM6VQW089VX1P7034B1GMS","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:44 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:44 PDT 2018","","","39RP059MEI72LZQRJBAPCG5RJRJMBL","A2OZ5SOGNN9QOA","Submitted","Mon Jul 30 17:57:58 PDT 2018","Mon Jul 30 17:58:09 PDT 2018","Fri Aug 03 17:58:09 PDT 2018","","","","11","100% (10/10)","100% (10/10)","100% (10/10)","http://catamaran2.usc.edu:9999/TaskB/","65.png","45.png","134.png","optionA",,
"3XH7ZM9YX28782QS0XN8JP8Q6L59RI","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:14 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:14 PDT 2018","","","3J88R45B2HCFJ5Q5GNUZIHQE7ZIXP1","A177EXELDLWTWV","Submitted","Mon Jul 30 18:02:33 PDT 2018","Mon Jul 30 18:02:37 PDT 2018","Fri Aug 03 18:02:37 PDT 2018","","","","4","100% (123/123)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","164.png","43.png","71.png","optionA",,
"3RSBJ6YZEC4DCZPPBR6WZQPWYWGFO7","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:34 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:34 PDT 2018","","","3WSELTNVR4G1FKBJMUB53JGDVHSTAW","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:35:27 PDT 2018","Mon Jul 30 17:37:35 PDT 2018","Fri Aug 03 17:37:35 PDT 2018","","","","128","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","77.png","97.png","113.png","optionA",,
"3OQQD2WO8IK801YTT1SPEK4DJXCI36","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:29 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:29 PDT 2018","","","3WMOAN2SRCBNCV9X0TGPQ7OYR99NVS","A2OZ5SOGNN9QOA","Submitted","Mon Jul 30 18:02:39 PDT 2018","Mon Jul 30 18:04:22 PDT 2018","Fri Aug 03 18:04:22 PDT 2018","","","","103","100% (10/10)","100% (10/10)","100% (10/10)","http://catamaran2.usc.edu:9999/TaskB/","20.png","2.png","79.png","optionA",,
"3JU8CV4BRLQP3CEJPU21BK30023OPJ","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:45 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:45 PDT 2018","","","3G5F9DBFOQBV2ZNMXVLCLNR25X0VHR","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 18:03:48 PDT 2018","Mon Jul 30 18:04:52 PDT 2018","Fri Aug 03 18:04:52 PDT 2018","","","","64","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","59.png","114.png","155.png","optionA",,
"3IZVJEBJ6AYTSAALC7E9LIJNP1G6ZX","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:14 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:14 PDT 2018","","","3E47SOBEYRAZZLS6CW8SV74SK3YCI1","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:43:16 PDT 2018","Mon Jul 30 17:44:26 PDT 2018","Fri Aug 03 17:44:26 PDT 2018","","","","70","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","18.png","15.png","86.png","optionB",,
"3J5XXLQDHMPDM7ITS8R8T9U7RZ83VO","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:34 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:34 PDT 2018","","","30X31N5D64400KY4XU6FTEKRTYFSA7","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:49:51 PDT 2018","Mon Jul 30 17:51:57 PDT 2018","Fri Aug 03 17:51:57 PDT 2018","","","","126","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","171.png","55.png","78.png","optionA",,
"32LAQ1JNT93I89RN2XNUF0WM7RBUT6","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:10 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:10 PDT 2018","","","3S0TNUHWKUWGF7M736RC2OSW2758DP","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:38:15 PDT 2018","Mon Jul 30 17:39:48 PDT 2018","Fri Aug 03 17:39:48 PDT 2018","","","","93","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","69.png","96.png","151.png","optionB",,
"3566S7OX5DXF1E3IN6A9Z2Z77XN172","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:29 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:29 PDT 2018","","","3P1L2B7AD232YBXFN4EWINQ1QLBLOL","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:42:42 PDT 2018","Mon Jul 30 17:43:53 PDT 2018","Fri Aug 03 17:43:53 PDT 2018","","","","71","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","54.png","69.png","88.png","optionA",,
"386T3MLZLN9JU3NJ1SYFZXCSDPN08L","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:14 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:14 PDT 2018","","","39DD6S19JQP0R91U8R29LQ7L1SEEZU","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 18:00:29 PDT 2018","Mon Jul 30 18:01:38 PDT 2018","Fri Aug 03 18:01:38 PDT 2018","","","","69","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","31.png","104.png","149.png","optionB",,
"3O0M2G5VC6G07WOUPLRVBWXGE7L94Z","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:45 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:45 PDT 2018","","","36TFCYNS45ON6OSHXAMU98ONL88XHW","A122E99M2DQY1G","Submitted","Mon Jul 30 18:01:57 PDT 2018","Mon Jul 30 18:02:45 PDT 2018","Fri Aug 03 18:02:45 PDT 2018","","","","48","100% (1/1)","100% (1/1)","100% (1/1)","http://catamaran2.usc.edu:9999/TaskB/","39.png","4.png","47.png","optionA",,
"3XD2A6FGFN8J9HQ5FMND9ZDMSNO9S6","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:14 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:14 PDT 2018","","","3B3WTRP3DCGTQ271B9D961W3PMY926","A1FGSZ042NZ694","Submitted","Mon Jul 30 17:40:42 PDT 2018","Mon Jul 30 17:41:22 PDT 2018","Fri Aug 03 17:41:22 PDT 2018","","","","40","100% (10/10)","100% (6/6)","100% (6/6)","http://catamaran2.usc.edu:9999/TaskB/","7.png","66.png","117.png","optionB",,
"3PZDSVZ3J5VLWYSOQVA0TXS0JW1N4B","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:10 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:10 PDT 2018","","","3XC1O3LBOT0IB32NJL0VCXWOPTTTLG","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 18:04:22 PDT 2018","Mon Jul 30 18:05:11 PDT 2018","Fri Aug 03 18:05:11 PDT 2018","","","","49","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","134.png","31.png","149.png","optionB",,
"3TLFH2L6Y929OXILJDDO9H1UO0S2TW","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:14 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:14 PDT 2018","","","3MAOD8E57ROFGKES08H7ESLJ7KGXN4","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:48:53 PDT 2018","Mon Jul 30 17:50:40 PDT 2018","Fri Aug 03 17:50:40 PDT 2018","","","","107","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","11.png","153.png","158.png","optionB",,
"35F6NGNVM8XGAYFRPPUJ58I2ZGE7TH","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:29 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:29 PDT 2018","","","31T4R4OBOTU2A1BAT54V4IEJ6NN7C1","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:44:21 PDT 2018","Mon Jul 30 17:45:42 PDT 2018","Fri Aug 03 17:45:42 PDT 2018","","","","81","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","89.png","14.png","52.png","optionB",,
"3HXK2V1N4KT5JSWFZDEHAYM5Y6K2GN","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:10 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:10 PDT 2018","","","3WLEIWSYHPVM58PK9L11JIUR8Z62HP","A1FGSZ042NZ694","Submitted","Mon Jul 30 17:39:11 PDT 2018","Mon Jul 30 17:39:46 PDT 2018","Fri Aug 03 17:39:46 PDT 2018","","","","35","100% (10/10)","100% (6/6)","100% (6/6)","http://catamaran2.usc.edu:9999/TaskB/","4.png","15.png","143.png","optionB",,
"3U74KRR67MZ5DJ7E5WB8154SZVJNT8","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:34 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:34 PDT 2018","","","3N2BF7Y2VR8CCCTDJ3KLYR8PE4OHMW","AX8EX2QI5HIQQ","Submitted","Mon Jul 30 17:59:58 PDT 2018","Mon Jul 30 18:00:10 PDT 2018","Fri Aug 03 18:00:10 PDT 2018","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","2.png","33.png","89.png","optionB",,
"35F6NGNVM8XGAYFRPPUJ58I2ZGET73","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:44 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:44 PDT 2018","","","3I2PTA7R3U8UZHSDHHUZSS8MGMPKQQ","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 18:01:23 PDT 2018","Mon Jul 30 18:02:29 PDT 2018","Fri Aug 03 18:02:29 PDT 2018","","","","66","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","111.png","71.png","92.png","optionB",,
"3VMHWJRYHVU0683HCITSI3GPA0KXFT","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:10 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:10 PDT 2018","","","3X31TUMD7Y0H2JQEH2GL6RDTXA11LE","A1FGSZ042NZ694","Submitted","Mon Jul 30 17:42:53 PDT 2018","Mon Jul 30 17:43:27 PDT 2018","Fri Aug 03 17:43:27 PDT 2018","","","","34","100% (10/10)","100% (6/6)","100% (6/6)","http://catamaran2.usc.edu:9999/TaskB/","138.png","67.png","123.png","optionA",,
"37M4O367VJWXAZBOSZEALA9EE2NM5G","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:44 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:44 PDT 2018","","","3DYGAII7PMMVA8PTU9Z7O9ULAWUPQV","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:50:00 PDT 2018","Mon Jul 30 17:52:02 PDT 2018","Fri Aug 03 17:52:02 PDT 2018","","","","122","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","85.png","46.png","78.png","optionB",,
"3909MD9T2ZVR08C0HD30UEVIUUAFE3","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:29 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:29 PDT 2018","","","31T4R4OBOTU2A1BAT54V4IEJ6NO7C2","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:57:54 PDT 2018","Mon Jul 30 17:59:17 PDT 2018","Fri Aug 03 17:59:17 PDT 2018","","","","83","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","107.png","30.png","39.png","optionB",,
"3PZDSVZ3J5VLWYSOQVA0TXS0JW24NT","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:14 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:14 PDT 2018","","","3E4GGUZ1T95D7YQSF64YWAAJ0GBK2C","A2OZ5SOGNN9QOA","Submitted","Mon Jul 30 17:59:36 PDT 2018","Mon Jul 30 17:59:46 PDT 2018","Fri Aug 03 17:59:46 PDT 2018","","","","10","100% (10/10)","100% (10/10)","100% (10/10)","http://catamaran2.usc.edu:9999/TaskB/","110.png","140.png","152.png","optionB",,
"3WGCNLZJKFMVIN4SEJDVZU93T8QD17","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:34 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:34 PDT 2018","","","3OE22WJIGJ282DXPBVY1YFHKIDMUQW","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:47:48 PDT 2018","Mon Jul 30 17:48:31 PDT 2018","Fri Aug 03 17:48:31 PDT 2018","","","","43","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","138.png","152.png","177.png","optionA",,
"3HRWUH63QUG3SHWO40TAYPYEJSWN5G","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Mon Jul 30 17:32:10 PDT 2018","1","BatchId:3322804;OriginalHitTemplateId:920937336;","300","345600","Mon Aug 06 17:32:10 PDT 2018","","","3U088ZLJVL7X6OHVPXJN1XBZQPZ0W3","A2MCG5W6LHSRG9","Submitted","Mon Jul 30 17:40:47 PDT 2018","Mon Jul 30 17:42:07 PDT 2018","Fri Aug 03 17:42:07 PDT 2018","","","","80","100% (383/383)","0% (0/0)","0% (0/0)","http://catamaran2.usc.edu:9999/TaskB/","162.png","30.png","47.png","optionA",,
