"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.url","Input.Reference","Input.A","Input.B","Answer.choice","Approve","Reject"
"37NXA7GVSTKU2B8IYEV8PVOORL7VL2","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:40 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:40 PDT 2018","","","3E13VNJ1NO9FCII8WZJ8EBL1G7D1I8","A12B5MV7IHN855","Submitted","Wed Aug 01 14:14:04 PDT 2018","Wed Aug 01 14:14:08 PDT 2018","Sun Aug 05 14:14:08 PDT 2018","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","97.png","24.png","93.png","optionB",,
"3FHTJGYT8NE1BZXL1BPT6BUY9GLGPX","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:10:00 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:10:00 PDT 2018","","","3WJ1OXY92BUIH0JVJW0ACNKQH5D8AU","A2541C8MY0BYV3","Submitted","Wed Aug 01 14:12:45 PDT 2018","Wed Aug 01 14:12:47 PDT 2018","Sun Aug 05 14:12:47 PDT 2018","","","","2","100% (83/83)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","118.png","109.png","137.png","optionA",,
"3HEM8MA6H9QSOORZ47U50PY0F3UPQ1","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:10:12 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:10:12 PDT 2018","","","3P4MQ7TPPYQ628MUSMKGY0UX7TJBBR","A2ZV821LZHVOHD","Submitted","Wed Aug 01 14:13:16 PDT 2018","Wed Aug 01 14:13:20 PDT 2018","Sun Aug 05 14:13:20 PDT 2018","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","78.png","49.png","104.png","optionA",,
"3XABXM4AJ1J7IWSIIQSUE33AQTTQ8H","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:41 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:41 PDT 2018","","","3Z4XG4ZF495UDDROU6SOWVVOIQMX8N","A3RQJM16UBTZKK","Submitted","Wed Aug 01 14:14:13 PDT 2018","Wed Aug 01 14:14:20 PDT 2018","Sun Aug 05 14:14:20 PDT 2018","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","63.png","6.png","88.png","optionA",,
"3KTCJ4SCVGFYMHA5RCCYIKWX2MRM17","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:10:00 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:10:00 PDT 2018","","","3CPLWGV3MPDPFOWUXSBTYPZ10IU9N4","A9JHTV37LSE5F","Submitted","Wed Aug 01 14:11:57 PDT 2018","Wed Aug 01 14:12:01 PDT 2018","Sun Aug 05 14:12:01 PDT 2018","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","59.png","58.png","97.png","optionA",,
"3VGZ74AYTGUIHAOHW63NMBVRAX6GCJ","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:56 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:56 PDT 2018","","","358010RM5F7SOPN12Z3YO9FWTOMXVR","A1K8QNLYYYX21W","Submitted","Wed Aug 01 14:12:30 PDT 2018","Wed Aug 01 14:12:34 PDT 2018","Sun Aug 05 14:12:34 PDT 2018","","","","4","100% (25/25)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","127.png","24.png","92.png","optionB",,
"3EGKVCRQFW6ZTWHBCCTYIRWDX8VYBR","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:40 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:40 PDT 2018","","","3U5NZHP4LSGIXFQQBJCDFV2KJA2PH5","AOO39X8E3OJYY","Submitted","Wed Aug 01 14:11:36 PDT 2018","Wed Aug 01 14:11:42 PDT 2018","Sun Aug 05 14:11:42 PDT 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","154.png","6.png","174.png","optionB",,
"322ZSN9Z5GYJRBX8NRWC2WYS8EWT4R","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:41 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:41 PDT 2018","","","35H6S234SBEY7GOQVLCVKY8DJWM650","A12B5MV7IHN855","Submitted","Wed Aug 01 14:13:13 PDT 2018","Wed Aug 01 14:13:24 PDT 2018","Sun Aug 05 14:13:24 PDT 2018","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","52.png","76.png","162.png","optionA",,
"33Q5P9PUSP0I8RJMMYRC7IBXLNZZCQ","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:56 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:56 PDT 2018","","","3GM6G9ZBKOB2HLK8JX1ACABDPZNMTH","AY45B0YHI4TUP","Submitted","Wed Aug 01 14:14:23 PDT 2018","Wed Aug 01 14:14:45 PDT 2018","Sun Aug 05 14:14:45 PDT 2018","","","","22","100% (4/4)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","139.png","32.png","155.png","optionB",,
"3L7SUC0TTU8YFSPNVT8Y4FDNXULM04","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:10:00 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:10:00 PDT 2018","","","3ZDAD0O1T2RDBXJCX43JNRRBW37TX8","A35DS4T8H1MWYD","Submitted","Wed Aug 01 14:13:59 PDT 2018","Wed Aug 01 14:14:03 PDT 2018","Sun Aug 05 14:14:03 PDT 2018","","","","4","100% (109/109)","100% (1/1)","100% (1/1)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","45.png","41.png","59.png","optionB",,
"3SBNLSTU6UJSDJP0MUMNROTF6NBZDQ","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:56 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:56 PDT 2018","","","3QY7M81QH80KTZNYLILTS1RRBX17KL","A35DS4T8H1MWYD","Submitted","Wed Aug 01 14:12:10 PDT 2018","Wed Aug 01 14:12:14 PDT 2018","Sun Aug 05 14:12:14 PDT 2018","","","","4","100% (109/109)","100% (1/1)","100% (1/1)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","64.png","121.png","166.png","optionB",,
"302U8RURJZFKQBB3ARBN2NSDWG7VN4","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:41 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:41 PDT 2018","","","3PH3VY7DJMBU89NLTRWF7WEL8XMZW0","A35T6IAX6MHNHC","Submitted","Wed Aug 01 14:12:42 PDT 2018","Wed Aug 01 14:13:04 PDT 2018","Sun Aug 05 14:13:04 PDT 2018","","","","22","100% (6/6)","100% (5/5)","100% (5/5)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","160.png","102.png","169.png","optionB",,
"33CLA8O0MIPG9CH53JN0TLU19J9RF1","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:10:00 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:10:00 PDT 2018","","","3SKEMFQBZ4JOTDSHVNDZ61NMMH78K9","A12B5MV7IHN855","Submitted","Wed Aug 01 14:12:57 PDT 2018","Wed Aug 01 14:13:00 PDT 2018","Sun Aug 05 14:13:00 PDT 2018","","","","3","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","68.png","87.png","130.png","optionB",,
"3VEI3XUCZRBS0P6ZHMJ55F85BPWPR2","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:10:13 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:10:13 PDT 2018","","","3TVRFO09GLTPSKB7OV1S10HU2QLLXX","A12B5MV7IHN855","Submitted","Wed Aug 01 14:13:44 PDT 2018","Wed Aug 01 14:13:48 PDT 2018","Sun Aug 05 14:13:48 PDT 2018","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","154.png","55.png","168.png","optionA",,
"3PMR2DOWOOFH69MIMVEEZGSESBB45C","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:40 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:40 PDT 2018","","","36H9ULYP6382X8WMLGJTFE4VUWKJF2","A1J9IYN46FX00O","Submitted","Wed Aug 01 14:13:45 PDT 2018","Wed Aug 01 14:13:48 PDT 2018","Sun Aug 05 14:13:48 PDT 2018","","","","3","100% (160/160)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","89.png","24.png","59.png","optionA",,
"34F34TZU7WDFAUMG7JZK7BELQYAJ2H","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:56 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:56 PDT 2018","","","3IRIK4HM3BYJ61X5AVZ3Y4ENBD86C8","A26T17CDTYJI1W","Submitted","Wed Aug 01 14:13:21 PDT 2018","Wed Aug 01 14:13:25 PDT 2018","Sun Aug 05 14:13:25 PDT 2018","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","54.png","1.png","59.png","optionA",,
"3TCFMTM8HE28FD6CHUTE3BIZWHA12V","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:40 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:40 PDT 2018","","","3ZSANO2JCGLVWBFC8AS77FVIQFXFSE","A12B5MV7IHN855","Submitted","Wed Aug 01 14:13:08 PDT 2018","Wed Aug 01 14:13:13 PDT 2018","Sun Aug 05 14:13:13 PDT 2018","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","112.png","166.png","174.png","optionA",,
"3DA79LNS599Y9FE4NDRTSR6MUE0T36","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:41 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:41 PDT 2018","","","3IJXV6UZ1YX35NHPUTYNK23EK56RIT","AVSI2WKCIHWI9","Submitted","Wed Aug 01 14:14:15 PDT 2018","Wed Aug 01 14:14:36 PDT 2018","Sun Aug 05 14:14:36 PDT 2018","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","130.png","63.png","107.png","optionA",,
"3VCK0Q0PO5S4XAAN7UNYHU2N2KVN05","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:10:12 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:10:12 PDT 2018","","","3TUI152ZZC1STG6R97OHNDCN7HU1QB","AMC42JMQA8A5U","Submitted","Wed Aug 01 14:14:12 PDT 2018","Wed Aug 01 14:17:06 PDT 2018","Sun Aug 05 14:17:06 PDT 2018","","","","174","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","18.png","5.png","101.png","optionB",,
"378G7J1SJLCTBUYV72D0Y2HIPX9EW9","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:10:13 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:10:13 PDT 2018","","","3TR2532VIQ86EF3BKNGPL8RI1XHJ6Z","A26T17CDTYJI1W","Submitted","Wed Aug 01 14:13:39 PDT 2018","Wed Aug 01 14:13:44 PDT 2018","Sun Aug 05 14:13:44 PDT 2018","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","42.png","28.png","91.png","optionB",,
"3K1H3NEY7LDSM2UVW2YY6HD9VXIGDJ","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:56 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:56 PDT 2018","","","3A7Y0R2P2P2JXUN7LAPFLL42Y1GXJ7","A35DS4T8H1MWYD","Submitted","Wed Aug 01 14:14:21 PDT 2018","Wed Aug 01 14:14:25 PDT 2018","Sun Aug 05 14:14:25 PDT 2018","","","","4","100% (109/109)","100% (1/1)","100% (1/1)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","27.png","2.png","152.png","optionB",,
"3H5TOKO3D9XDPDMWREOJRM6EO6M46S","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:40 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:40 PDT 2018","","","3W2LOLRXLCTUBI7DUWJZXIIRC9URK3","AMC42JMQA8A5U","Submitted","Wed Aug 01 14:12:14 PDT 2018","Wed Aug 01 14:14:03 PDT 2018","Sun Aug 05 14:14:03 PDT 2018","","","","109","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","30.png","106.png","148.png","optionB",,
"3FJ2RVH25ZKQ4I97L787IH0IUTY295","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:56 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:56 PDT 2018","","","3YDGXNSEO083FB3EAVQJZKYQPVH48F","A3EZ0H07TSDAPW","Submitted","Wed Aug 01 14:11:29 PDT 2018","Wed Aug 01 14:11:37 PDT 2018","Sun Aug 05 14:11:37 PDT 2018","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","109.png","65.png","79.png","optionB",,
"3I7KR83SNARLLYDXADEBIDMCBTKK99","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:10:13 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:10:13 PDT 2018","","","3AMYWKA6YC0KFQU8008UT4840RS6O6","A3RQJM16UBTZKK","Submitted","Wed Aug 01 14:14:21 PDT 2018","Wed Aug 01 14:14:25 PDT 2018","Sun Aug 05 14:14:25 PDT 2018","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","53.png","22.png","167.png","optionB",,
"3UUIU9GZC5J1NU181WFM7O468ART5W","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:41 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:41 PDT 2018","","","3PZDLQMM0UZVO0E4NTN08RXBV862CN","A1NJ6Q940T7HEB","Submitted","Wed Aug 01 14:11:57 PDT 2018","Wed Aug 01 14:12:04 PDT 2018","Sun Aug 05 14:12:04 PDT 2018","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","75.png","23.png","83.png","optionA",,
"3ULIZ0H1VAJ0EAPZZDVC1ILBGR115W","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:41 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:41 PDT 2018","","","34S9DKFK7434GP425439X6SS9RFNY7","A1K8QNLYYYX21W","Submitted","Wed Aug 01 14:13:33 PDT 2018","Wed Aug 01 14:13:37 PDT 2018","Sun Aug 05 14:13:37 PDT 2018","","","","4","100% (25/25)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","121.png","169.png","170.png","optionB",,
"3LVTFB9DE5WMBBY01O4I6GK8EC7GQO","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:10:00 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:10:00 PDT 2018","","","3VP0C6EFSHAWFN9WNKTH10JZ5RCM66","A12B5MV7IHN855","Submitted","Wed Aug 01 14:13:54 PDT 2018","Wed Aug 01 14:13:59 PDT 2018","Sun Aug 05 14:13:59 PDT 2018","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","138.png","3.png","29.png","optionB",,
"3UY4PIS8QRZ44ZV53DRYVZLX7C1N18","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:10:13 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:10:13 PDT 2018","","","3R6P78PK7LP2PBOM8U3FZ5RGTDBTGG","A26T17CDTYJI1W","Submitted","Wed Aug 01 14:13:42 PDT 2018","Wed Aug 01 14:13:48 PDT 2018","Sun Aug 05 14:13:48 PDT 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","139.png","50.png","178.png","optionA",,
"32TZXEA1OLYIIRLZL8C2WQFXGV614R","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:41 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:41 PDT 2018","","","337RC3OW06GXOV6COG0ADFK9MFDVL4","A2MCG5W6LHSRG9","Submitted","Wed Aug 01 14:13:28 PDT 2018","Wed Aug 01 14:14:11 PDT 2018","Sun Aug 05 14:14:11 PDT 2018","","","","43","100% (383/383)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","27.png","80.png","111.png","optionB",,
"3L55D8AUFABI319HQCPTTB2VFTVYCY","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:40 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:40 PDT 2018","","","3TMSXRD2X7EXDD2DLGNNF2U9VIB1WF","AVSI2WKCIHWI9","Submitted","Wed Aug 01 14:14:16 PDT 2018","Wed Aug 01 14:14:31 PDT 2018","Sun Aug 05 14:14:31 PDT 2018","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","10.png","114.png","153.png","optionA",,
"3O4VWC1GEWK4VCIZBJDPQLJDWCAJ3S","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:56 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:56 PDT 2018","","","31LM9EDVOM6EL093J426NJD4WN6JN9","A1J9IYN46FX00O","Submitted","Wed Aug 01 14:13:54 PDT 2018","Wed Aug 01 14:13:57 PDT 2018","Sun Aug 05 14:13:57 PDT 2018","","","","3","100% (160/160)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","65.png","43.png","52.png","optionA",,
"3S8APUMBJXXTT50G7M1AT6PXRX6BF8","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:10:00 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:10:00 PDT 2018","","","39ASUFLU6YLBME1F79EOO5RATTKEX3","A177EXELDLWTWV","Submitted","Wed Aug 01 14:12:38 PDT 2018","Wed Aug 01 14:12:40 PDT 2018","Sun Aug 05 14:12:40 PDT 2018","","","","2","100% (123/123)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","140.png","142.png","149.png","optionA",,
"3MJ9GGZYO3K491JCDDM7ECB20BG2AK","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:56 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:56 PDT 2018","","","37XITHEISXNCSKVP2J219Z5J70MRCR","A2541C8MY0BYV3","Submitted","Wed Aug 01 14:14:07 PDT 2018","Wed Aug 01 14:14:09 PDT 2018","Sun Aug 05 14:14:09 PDT 2018","","","","2","100% (83/83)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","156.png","49.png","172.png","optionB",,
"32TMVRKDGNC0TR5KKTLHB025U1C48E","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:41 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:41 PDT 2018","","","338JKRMM27DBABKOM0UGP0DPKO3AHB","A2ZV821LZHVOHD","Submitted","Wed Aug 01 14:12:39 PDT 2018","Wed Aug 01 14:12:45 PDT 2018","Sun Aug 05 14:12:45 PDT 2018","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","136.png","35.png","85.png","optionA",,
"3OQQD2WO8IK801YTT1SPEK4DJXKI3E","3TGL8109GQ34E8C3YEXK3K21FF8T9X","Choose the image most similar in color shade to the reference shade","Choose the image most similar in color shade to the reference shade","color, shade, comparison, triplet","$0.02","Wed Aug 01 14:09:42 PDT 2018","1","BatchId:3325307;OriginalHitTemplateId:920937336;","300","345600","Wed Aug 08 14:09:42 PDT 2018","","","3Z7VU45IPZV1787IW37UE6ORCKEZ12","A35T6IAX6MHNHC","Submitted","Wed Aug 01 14:13:57 PDT 2018","Wed Aug 01 14:14:05 PDT 2018","Sun Aug 05 14:14:05 PDT 2018","","","","8","100% (6/6)","100% (5/5)","100% (5/5)","https://s3-us-west-1.amazonaws.com/mturk-web-hosting/TaskB_frames/","108.png","5.png","9.png","optionB",,
